,SP500,SP500+1,ret_SP500,ret_SP500+1
6/17/87,304.81,305.69,0.016406353,0.288704439
6/18/87,305.69,306.97,0.288704439,0.418724852
6/19/87,306.97,309.65,0.418724852,0.873049484
6/22/87,309.65,308.43,0.873049484,-0.393993218
6/23/87,308.43,306.86,-0.393993218,-0.509029602
6/24/87,306.86,308.96,-0.509029602,0.68435117
6/25/87,308.96,307.16,0.68435117,-0.582599689
6/26/87,307.16,307.9,-0.582599689,0.240916786
6/29/87,307.9,304,0.240916786,-1.266645015
6/30/87,304,302.94,-1.266645015,-0.348684211
7/1/87,302.94,305.63,-0.348684211,0.887964613
7/2/87,305.63,305.63,0.887964613,0
7/3/87,305.63,304.92,0,-0.232307038
7/6/87,304.92,307.4,-0.232307038,0.813328086
7/7/87,307.4,308.29,0.813328086,0.289525049
7/8/87,308.29,307.52,0.289525049,-0.249764832
7/9/87,307.52,308.37,-0.249764832,0.276404787
7/10/87,308.37,307.63,0.276404787,-0.239971463
7/13/87,307.63,310.68,-0.239971463,0.991450769
7/14/87,310.68,310.42,0.991450769,-0.083687395
7/15/87,310.42,312.7,-0.083687395,0.734488757
7/16/87,312.7,314.59,0.734488757,0.604413176
7/17/87,314.59,311.39,0.604413176,-1.017196987
7/20/87,311.39,308.55,-1.017196987,-0.912039565
7/21/87,308.55,308.47,-0.912039565,-0.025927726
7/22/87,308.47,307.81,-0.025927726,-0.213959218
7/23/87,307.81,309.27,-0.213959218,0.474318573
7/24/87,309.27,310.65,0.474318573,0.446212048
7/27/87,310.65,312.33,0.446212048,0.540801545
7/28/87,312.33,315.65,0.540801545,1.06297826
7/29/87,315.65,318.05,1.06297826,0.760335815
7/30/87,318.05,318.66,0.760335815,0.191793743
7/31/87,318.66,317.57,0.191793743,-0.342057365
8/3/87,317.57,316.23,-0.342057365,-0.421954215
8/4/87,316.23,318.45,-0.421954215,0.702020681
8/5/87,318.45,322.09,0.702020681,1.143036583
8/6/87,322.09,323,1.143036583,0.282529728
8/7/87,323,328,0.282529728,1.547987616
8/10/87,328,333.33,1.547987616,1.625
8/11/87,333.33,332.39,1.625,-0.28200282
8/12/87,332.39,334.65,-0.28200282,0.679924185
8/13/87,334.65,333.99,0.679924185,-0.197220977
8/14/87,333.99,334.11,-0.197220977,0.035929219
8/17/87,334.11,329.25,0.035929219,-1.454610757
8/18/87,329.25,329.83,-1.454610757,0.176157935
8/19/87,329.83,334.84,0.176157935,1.518964315
8/20/87,334.84,335.9,1.518964315,0.316569108
8/21/87,335.9,333.33,0.316569108,-0.765108663
8/24/87,333.33,336.77,-0.765108663,1.03201032
8/25/87,336.77,334.57,1.03201032,-0.65326484
8/26/87,334.57,331.38,-0.65326484,-0.953462654
8/27/87,331.38,327.04,-0.953462654,-1.309674694
8/28/87,327.04,329.8,-1.309674694,0.843933464
8/31/87,329.8,323.4,0.843933464,-1.940570042
9/1/87,323.4,321.68,-1.940570042,-0.531849103
9/2/87,321.68,320.21,-0.531849103,-0.456975877
9/3/87,320.21,316.7,-0.456975877,-1.096155648
9/4/87,316.7,316.7,-1.096155648,0
9/7/87,316.7,313.56,0,-0.991474582
9/8/87,313.56,313.92,-0.991474582,0.114810563
9/9/87,313.92,317.13,0.114810563,1.022553517
9/10/87,317.13,321.98,1.022553517,1.52934128
9/11/87,321.98,323.08,1.52934128,0.341636126
9/14/87,323.08,317.74,0.341636126,-1.652841402
9/15/87,317.74,314.86,-1.652841402,-0.90640146
9/16/87,314.86,314.93,-0.90640146,0.022232103
9/17/87,314.93,314.86,0.022232103,-0.022227162
9/18/87,314.86,310.54,-0.022227162,-1.372038366
9/21/87,310.54,319.5,-1.372038366,2.88529658
9/22/87,319.5,321.19,2.88529658,0.528951487
9/23/87,321.19,319.72,0.528951487,-0.457673028
9/24/87,319.72,320.16,-0.457673028,0.137620418
9/25/87,320.16,323.2,0.137620418,0.949525237
9/28/87,323.2,321.69,0.949525237,-0.46720297
9/29/87,321.69,321.83,-0.46720297,0.043520159
9/30/87,321.83,327.33,0.043520159,1.708976789
10/1/87,327.33,328.07,1.708976789,0.226071549
10/2/87,328.07,328.08,0.226071549,0.00304813
10/5/87,328.08,319.22,0.00304813,-2.700560839
10/6/87,319.22,318.54,-2.700560839,-0.213019234
10/7/87,318.54,314.16,-0.213019234,-1.375023545
10/8/87,314.16,311.07,-1.375023545,-0.983575248
10/9/87,311.07,309.39,-0.983575248,-0.540071367
10/12/87,309.39,314.52,-0.540071367,1.658101425
10/13/87,314.52,305.23,1.658101425,-2.953707236
10/14/87,305.23,298.08,-2.953707236,-2.342495823
10/15/87,298.08,282.7,-2.342495823,-5.159688674
10/16/87,282.7,224.84,-5.159688674,-20.46692607
10/19/87,224.84,236.83,-20.46692607,5.332681018
10/20/87,236.83,258.38,5.332681018,9.099353967
10/21/87,258.38,248.25,9.099353967,-3.920582088
10/22/87,248.25,248.22,-3.920582088,-0.012084592
10/23/87,248.22,227.67,-0.012084592,-8.278946096
10/26/87,227.67,233.19,-8.278946096,2.424561866
10/27/87,233.19,233.28,2.424561866,0.038595137
10/28/87,233.28,244.77,0.038595137,4.925411523
10/29/87,244.77,251.79,4.925411523,2.867998529
10/30/87,251.79,255.75,2.867998529,1.572739187
11/2/87,255.75,250.82,1.572739187,-1.927663734
11/3/87,250.82,248.96,-1.927663734,-0.741567658
11/4/87,248.96,254.48,-0.741567658,2.21722365
11/5/87,254.48,250.41,2.21722365,-1.59933983
11/6/87,250.41,243.17,-1.59933983,-2.891258336
11/9/87,243.17,239,-2.891258336,-1.714849694
11/10/87,239,241.9,-1.714849694,1.213389121
11/11/87,241.9,248.52,1.213389121,2.736668045
11/12/87,248.52,245.64,2.736668045,-1.158860454
11/13/87,245.64,246.76,-1.158860454,0.455951799
11/16/87,246.76,243.04,0.455951799,-1.507537688
11/17/87,243.04,245.55,-1.507537688,1.03275181
11/18/87,245.55,240.05,1.03275181,-2.23986968
11/19/87,240.05,242,-2.23986968,0.812330764
11/20/87,242,242.99,0.812330764,0.409090909
11/23/87,242.99,246.39,0.409090909,1.399234536
11/24/87,246.39,244.1,1.399234536,-0.929420837
11/25/87,244.1,244.1,-0.929420837,0
11/26/87,244.1,240.34,0,-1.540352315
11/27/87,240.34,230.3,-1.540352315,-4.177415328
11/30/87,230.3,232,-4.177415328,0.738167607
12/1/87,232,233.45,0.738167607,0.625
12/2/87,233.45,225.21,0.625,-3.52966374
12/3/87,225.21,223.92,-3.52966374,-0.572798721
12/4/87,223.92,228.76,-0.572798721,2.161486245
12/7/87,228.76,234.91,2.161486245,2.688407064
12/8/87,234.91,238.89,2.688407064,1.694265889
12/9/87,238.89,233.57,1.694265889,-2.226966386
12/10/87,233.57,235.32,-2.226966386,0.749240057
12/11/87,235.32,242.19,0.749240057,2.919428863
12/14/87,242.19,242.8,2.919428863,0.251868368
12/15/87,242.8,248.08,0.251868368,2.174629325
12/16/87,248.08,242.98,2.174629325,-2.055788455
12/17/87,242.98,249.16,-2.055788455,2.543419211
12/18/87,249.16,249.54,2.543419211,0.152512442
12/21/87,249.54,249.95,0.152512442,0.164302316
12/22/87,249.95,253.16,0.164302316,1.284256851
12/23/87,253.16,252.02,1.284256851,-0.450308106
12/24/87,252.02,252.02,-0.450308106,0
12/25/87,252.02,245.57,0,-2.559320689
12/28/87,245.57,244.59,-2.559320689,-0.399071548
12/29/87,244.59,247.86,-0.399071548,1.336931191
12/30/87,247.86,247.08,1.336931191,-0.314693779
12/31/87,247.08,247.08,-0.314693779,0
1/1/88,247.08,255.94,0,3.585883115
1/4/88,255.94,258.63,3.585883115,1.051027585
1/5/88,258.63,258.89,1.051027585,0.100529714
1/6/88,258.89,261.07,0.100529714,0.842056472
1/7/88,261.07,243.4,0.842056472,-6.76829969
1/8/88,243.4,247.49,-6.76829969,1.680361545
1/11/88,247.49,245.42,1.680361545,-0.83639743
1/12/88,245.42,245.81,-0.83639743,0.158911254
1/13/88,245.81,245.88,0.158911254,0.028477279
1/14/88,245.88,252.05,0.028477279,2.509354156
1/15/88,252.05,251.88,2.509354156,-0.067446935
1/18/88,251.88,249.32,-0.067446935,-1.016356995
1/19/88,249.32,242.63,-1.016356995,-2.683298572
1/20/88,242.63,243.14,-2.683298572,0.210196596
1/21/88,243.14,246.5,0.210196596,1.381919882
1/22/88,246.5,252.17,1.381919882,2.30020284
1/25/88,252.17,249.57,2.30020284,-1.031050482
1/26/88,249.57,249.38,-1.031050482,-0.076130945
1/27/88,249.38,253.29,-0.076130945,1.567888363
1/28/88,253.29,257.07,1.567888363,1.492360535
1/29/88,257.07,255.04,1.492360535,-0.789668184
2/1/88,255.04,255.57,-0.789668184,0.20781054
2/2/88,255.57,252.21,0.20781054,-1.314708299
2/3/88,252.21,252.21,-1.314708299,0
2/4/88,252.21,250.96,0,-0.49561873
2/5/88,250.96,249.1,-0.49561873,-0.741153969
2/8/88,249.1,251.72,-0.741153969,1.051786431
2/9/88,251.72,256.66,1.051786431,1.962498014
2/10/88,256.66,255.95,1.962498014,-0.276630562
2/11/88,255.95,257.63,-0.276630562,0.656378199
2/12/88,257.63,257.63,0.656378199,0
2/15/88,257.63,259.83,0,0.853937818
2/16/88,259.83,259.21,0.853937818,-0.238617558
2/17/88,259.21,257.91,-0.238617558,-0.501523861
2/18/88,257.91,261.61,-0.501523861,1.434608972
2/19/88,261.61,265.64,1.434608972,1.540460992
2/22/88,265.64,265.02,1.540460992,-0.233398585
2/23/88,265.02,264.43,-0.233398585,-0.222624708
2/24/88,264.43,261.58,-0.222624708,-1.077789963
2/25/88,261.58,262.46,-1.077789963,0.336417157
2/26/88,262.46,267.82,0.336417157,2.042215957
2/29/88,267.82,267.22,2.042215957,-0.224031066
3/1/88,267.22,267.98,-0.224031066,0.28440985
3/2/88,267.98,267.88,0.28440985,-0.037316218
3/3/88,267.88,267.3,-0.037316218,-0.216514857
3/4/88,267.3,267.38,-0.216514857,0.029928919
3/7/88,267.38,269.43,0.029928919,0.76669908
3/8/88,269.43,269.06,0.76669908,-0.137326949
3/9/88,269.06,263.84,-0.137326949,-1.940087713
3/10/88,263.84,264.94,-1.940087713,0.416919345
3/11/88,264.94,266.37,0.416919345,0.539744848
3/14/88,266.37,266.13,0.539744848,-0.090100237
3/15/88,266.13,268.65,-0.090100237,0.946905648
3/16/88,268.65,271.22,0.946905648,0.956635027
3/17/88,271.22,271.12,0.956635027,-0.036870437
3/18/88,271.12,268.74,-0.036870437,-0.877840071
3/21/88,268.74,268.84,-0.877840071,0.037210687
3/22/88,268.84,268.91,0.037210687,0.026037792
3/23/88,268.91,263.35,0.026037792,-2.067606262
3/24/88,263.35,258.51,-2.067606262,-1.837858363
3/25/88,258.51,258.06,-1.837858363,-0.174074504
3/28/88,258.06,260.07,-0.174074504,0.778888631
3/29/88,260.07,258.07,0.778888631,-0.769023724
3/30/88,258.07,258.89,-0.769023724,0.317743248
3/31/88,258.89,258.89,0.317743248,0
4/1/88,258.89,256.09,0,-1.081540423
4/4/88,256.09,258.51,-1.081540423,0.94498028
4/5/88,258.51,265.49,0.94498028,2.700088971
4/6/88,265.49,266.16,2.700088971,0.252363554
4/7/88,266.16,269.43,0.252363554,1.22858431
4/8/88,269.43,270.16,1.22858431,0.27094236
4/11/88,270.16,271.37,0.27094236,0.447882736
4/12/88,271.37,271.57,0.447882736,0.073700114
4/13/88,271.57,259.75,0.073700114,-4.352468977
4/14/88,259.75,259.77,-4.352468977,0.007699711
4/15/88,259.77,259.21,0.007699711,-0.215575317
4/18/88,259.21,257.92,-0.215575317,-0.497665985
4/19/88,257.92,256.13,-0.497665985,-0.694013648
4/20/88,256.13,256.42,-0.694013648,0.113223754
4/21/88,256.42,260.14,0.113223754,1.450744872
4/22/88,260.14,262.46,1.450744872,0.891827478
4/25/88,262.46,263.93,0.891827478,0.560085346
4/26/88,263.93,263.8,0.560085346,-0.049255484
4/27/88,263.8,262.61,-0.049255484,-0.451099318
4/28/88,262.61,261.33,-0.451099318,-0.487414798
4/29/88,261.33,261.56,-0.487414798,0.088011327
5/2/88,261.56,263,0.088011327,0.550542896
5/3/88,263,260.32,0.550542896,-1.019011407
5/4/88,260.32,258.79,-1.019011407,-0.587738168
5/5/88,258.79,257.48,-0.587738168,-0.50620194
5/6/88,257.48,256.54,-0.50620194,-0.365076899
5/9/88,256.54,257.62,-0.365076899,0.420986981
5/10/88,257.62,253.31,0.420986981,-1.673006754
5/11/88,253.31,253.85,-1.673006754,0.21317753
5/12/88,253.85,256.78,0.21317753,1.154224936
5/13/88,256.78,258.71,1.154224936,0.751616169
5/16/88,258.71,255.39,0.751616169,-1.28329017
5/17/88,255.39,251.35,-1.28329017,-1.581894358
5/18/88,251.35,252.57,-1.581894358,0.485378954
5/19/88,252.57,253.02,0.485378954,0.178168429
5/20/88,253.02,250.83,0.178168429,-0.865544226
5/23/88,250.83,253.51,-0.865544226,1.068452737
5/24/88,253.51,253.76,1.068452737,0.098615439
5/25/88,253.76,254.63,0.098615439,0.342843632
5/26/88,254.63,253.42,0.342843632,-0.475199309
5/27/88,253.42,253.42,-0.475199309,0
5/30/88,253.42,262.16,0,3.44882014
5/31/88,262.16,266.69,3.44882014,1.727952395
6/1/88,266.69,265.33,1.727952395,-0.509955379
6/2/88,265.33,266.45,-0.509955379,0.422115856
6/3/88,266.45,267.05,0.422115856,0.225182961
6/6/88,267.05,265.17,0.225182961,-0.703988017
6/7/88,265.17,271.52,-0.703988017,2.394690199
6/8/88,271.52,270.2,2.394690199,-0.486152033
6/9/88,270.2,271.26,-0.486152033,0.392301999
6/10/88,271.26,271.43,0.392301999,0.062670501
6/13/88,271.43,274.3,0.062670501,1.057362856
6/14/88,274.3,274.45,1.057362856,0.054684652
6/15/88,274.45,269.77,0.054684652,-1.705228639
6/16/88,269.77,270.68,-1.705228639,0.337324387
6/17/88,270.68,268.94,0.337324387,-0.642825477
6/20/88,268.94,271.67,-0.642825477,1.015096304
6/21/88,271.67,275.66,1.015096304,1.468693636
6/22/88,275.66,274.82,1.468693636,-0.30472321
6/23/88,274.82,273.78,-0.30472321,-0.378429518
6/24/88,273.78,269.06,-0.378429518,-1.72401198
6/27/88,269.06,272.31,-1.72401198,1.207909017
6/28/88,272.31,270.98,1.207909017,-0.48841394
6/29/88,270.98,273.5,-0.48841394,0.92995793
6/30/88,273.5,271.78,0.92995793,-0.628884826
7/1/88,271.78,271.78,-0.628884826,0
7/4/88,271.78,275.81,0,1.482816984
7/5/88,275.81,272.02,1.482816984,-1.374134368
7/6/88,272.02,271.78,-1.374134368,-0.088228807
7/7/88,271.78,270.02,-0.088228807,-0.647582604
7/8/88,270.02,270.55,-0.647582604,0.196281757
7/11/88,270.55,267.85,0.196281757,-0.997967104
7/12/88,267.85,269.32,-0.997967104,0.548814635
7/13/88,269.32,270.26,0.548814635,0.34902718
7/14/88,270.26,272.05,0.34902718,0.662325168
7/15/88,272.05,270.51,0.662325168,-0.566072413
7/18/88,270.51,268.47,-0.566072413,-0.754131086
7/19/88,268.47,270,-0.754131086,0.569896078
7/20/88,270,266.66,0.569896078,-1.237037037
7/21/88,266.66,263.5,-1.237037037,-1.185029626
7/22/88,263.5,264.68,-1.185029626,0.447817837
7/25/88,264.68,265.19,0.447817837,0.192685507
7/26/88,265.19,262.5,0.192685507,-1.014367058
7/27/88,262.5,266.02,-1.014367058,1.340952381
7/28/88,266.02,272.02,1.340952381,2.255469514
7/29/88,272.02,272.21,2.255469514,0.069847805
8/1/88,272.21,272.06,0.069847805,-0.055104515
8/2/88,272.06,272.98,-0.055104515,0.3381607
8/3/88,272.98,271.93,0.3381607,-0.384643564
8/4/88,271.93,271.15,-0.384643564,-0.286838525
8/5/88,271.15,269.98,-0.286838525,-0.431495482
8/8/88,269.98,266.49,-0.431495482,-1.292688347
8/9/88,266.49,261.9,-1.292688347,-1.722391084
8/10/88,261.9,262.75,-1.722391084,0.324551355
8/11/88,262.75,262.55,0.324551355,-0.076117983
8/12/88,262.55,258.69,-0.076117983,-1.470196153
8/15/88,258.69,260.56,-1.470196153,0.722872937
8/16/88,260.56,260.77,0.722872937,0.08059564
8/17/88,260.77,261.03,0.08059564,0.099704721
8/18/88,261.03,260.24,0.099704721,-0.302647205
8/19/88,260.24,256.98,-0.302647205,-1.252689825
8/22/88,256.98,257.09,-1.252689825,0.042804888
8/23/88,257.09,261.13,0.042804888,1.571434128
8/24/88,261.13,259.18,1.571434128,-0.74675449
8/25/88,259.18,259.68,-0.74675449,0.19291612
8/26/88,259.68,262.33,0.19291612,1.020486753
8/29/88,262.33,262.51,1.020486753,0.068615866
8/30/88,262.51,261.52,0.068615866,-0.37712849
8/31/88,261.52,258.35,-0.37712849,-1.212144387
9/1/88,258.35,264.48,-1.212144387,2.372750145
9/2/88,264.48,264.48,2.372750145,0
9/5/88,264.48,265.59,0,0.41969147
9/6/88,265.59,265.87,0.41969147,0.105425656
9/7/88,265.87,265.88,0.105425656,0.003761237
9/8/88,265.88,266.84,0.003761237,0.361065142
9/9/88,266.84,266.47,0.361065142,-0.138659871
9/12/88,266.47,267.43,-0.138659871,0.360265696
9/13/88,267.43,269.31,0.360265696,0.702987698
9/14/88,269.31,268.13,0.702987698,-0.438156771
9/15/88,268.13,270.65,-0.438156771,0.939842614
9/16/88,270.65,268.82,0.939842614,-0.676150009
9/19/88,268.82,269.73,-0.676150009,0.338516479
9/20/88,269.73,270.16,0.338516479,0.159418678
9/21/88,270.16,269.18,0.159418678,-0.362748001
9/22/88,269.18,269.76,-0.362748001,0.215469203
9/23/88,269.76,268.88,0.215469203,-0.326215896
9/26/88,268.88,268.26,-0.326215896,-0.230586135
9/27/88,268.26,269.08,-0.230586135,0.3056736
9/28/88,269.08,272.59,0.3056736,1.304444775
9/29/88,272.59,271.91,1.304444775,-0.249458894
9/30/88,271.91,271.38,-0.249458894,-0.194917436
10/3/88,271.38,270.62,-0.194917436,-0.280050114
10/4/88,270.62,271.86,-0.280050114,0.45820708
10/5/88,271.86,272.39,0.45820708,0.194953285
10/6/88,272.39,278.07,0.194953285,2.08524542
10/7/88,278.07,278.24,2.08524542,0.061135685
10/10/88,278.24,277.93,0.061135685,-0.111414606
10/11/88,277.93,273.98,-0.111414606,-1.421221171
10/12/88,273.98,275.22,-1.421221171,0.45258778
10/13/88,275.22,275.5,0.45258778,0.101736792
10/14/88,275.5,276.41,0.101736792,0.33030853
10/17/88,276.41,279.38,0.33030853,1.074490793
10/18/88,279.38,276.97,1.074490793,-0.862624383
10/19/88,276.97,282.88,-0.862624383,2.133805105
10/20/88,282.88,283.66,2.133805105,0.275735294
10/21/88,283.66,282.28,0.275735294,-0.48649792
10/24/88,282.28,282.38,-0.48649792,0.035425818
10/25/88,282.38,281.38,0.035425818,-0.354132729
10/26/88,281.38,277.28,-0.354132729,-1.457104272
10/27/88,277.28,278.53,-1.457104272,0.450807848
10/28/88,278.53,278.97,0.450807848,0.157972211
10/31/88,278.97,279.06,0.157972211,0.032261533
11/1/88,279.06,279.06,0.032261533,0
11/2/88,279.06,279.2,0,0.050168423
11/3/88,279.2,276.31,0.050168423,-1.035100287
11/4/88,276.31,273.93,-1.035100287,-0.861351381
11/7/88,273.93,275.15,-0.861351381,0.445369255
11/8/88,275.15,273.33,0.445369255,-0.661457387
11/9/88,273.33,273.69,-0.661457387,0.131708923
11/10/88,273.69,267.92,0.131708923,-2.108224634
11/11/88,267.92,267.72,-2.108224634,-0.074649149
11/14/88,267.72,268.34,-0.074649149,0.231585238
11/15/88,268.34,263.82,0.231585238,-1.6844302
11/16/88,263.82,264.6,-1.6844302,0.295656129
11/17/88,264.6,266.47,0.295656129,0.706727135
11/18/88,266.47,266.22,0.706727135,-0.093819192
11/21/88,266.22,267.21,-0.093819192,0.371872887
11/22/88,267.21,269,0.371872887,0.669885109
11/23/88,269,269,0.669885109,0
11/24/88,269,267.23,0,-0.657992565
11/25/88,267.23,268.64,-0.657992565,0.52763537
11/28/88,268.64,270.91,0.52763537,0.844997022
11/29/88,270.91,273.7,0.844997022,1.029862316
11/30/88,273.7,272.49,1.029862316,-0.442089879
12/1/88,272.49,271.81,-0.442089879,-0.249550442
12/2/88,271.81,274.93,-0.249550442,1.147860638
12/5/88,274.93,277.59,1.147860638,0.967519005
12/6/88,277.59,278.13,0.967519005,0.194531503
12/7/88,278.13,276.57,0.194531503,-0.560888793
12/8/88,276.57,277.03,-0.560888793,0.166323173
12/9/88,277.03,276.52,0.166323173,-0.184095585
12/12/88,276.52,276.31,-0.184095585,-0.075943874
12/13/88,276.31,275.31,-0.075943874,-0.361912345
12/14/88,275.31,274.28,-0.361912345,-0.374123715
12/15/88,274.28,276.29,-0.374123715,0.732827767
12/16/88,276.29,278.91,0.732827767,0.948278982
12/19/88,278.91,277.47,0.948278982,-0.516295579
12/20/88,277.47,277.38,-0.516295579,-0.032435939
12/21/88,277.38,276.87,-0.032435939,-0.183863292
12/22/88,276.87,277.87,-0.183863292,0.361180337
12/23/88,277.87,277.87,0.361180337,0
12/26/88,277.87,276.83,0,-0.37427574
12/27/88,276.83,277.08,-0.37427574,0.090308131
12/28/88,277.08,279.4,0.090308131,0.837303306
12/29/88,279.4,277.72,0.837303306,-0.601288475
12/30/88,277.72,277.72,-0.601288475,0
1/2/89,277.72,275.31,0,-0.867780498
1/3/89,275.31,279.43,-0.867780498,1.49649486
1/4/89,279.43,280.01,1.49649486,0.207565401
1/5/89,280.01,280.67,0.207565401,0.235705868
1/6/89,280.67,280.98,0.235705868,0.110449995
1/9/89,280.98,280.38,0.110449995,-0.21353833
1/10/89,280.38,282.01,-0.21353833,0.581353877
1/11/89,282.01,283.17,0.581353877,0.411332931
1/12/89,283.17,283.87,0.411332931,0.247201328
1/13/89,283.87,284.14,0.247201328,0.095113961
1/16/89,284.14,283.55,0.095113961,-0.207644119
1/17/89,283.55,286.53,-0.207644119,1.05096103
1/18/89,286.53,286.9,1.05096103,0.12913133
1/19/89,286.9,286.63,0.12913133,-0.094109446
1/20/89,286.63,284.5,-0.094109446,-0.743118306
1/23/89,284.5,288.49,-0.743118306,1.402460457
1/24/89,288.49,289.14,1.402460457,0.225311103
1/25/89,289.14,291.69,0.225311103,0.881925711
1/26/89,291.69,293.82,0.881925711,0.730227296
1/27/89,293.82,294.99,0.730227296,0.398202981
1/30/89,294.99,297.47,0.398202981,0.840706465
1/31/89,297.47,297.09,0.840706465,-0.127743974
2/1/89,297.09,296.84,-0.127743974,-0.084149584
2/2/89,296.84,296.97,-0.084149584,0.043794637
2/3/89,296.97,296.04,0.043794637,-0.313162946
2/6/89,296.04,299.63,-0.313162946,1.212673963
2/7/89,299.63,298.65,1.212673963,-0.327070053
2/8/89,298.65,296.06,-0.327070053,-0.867235895
2/9/89,296.06,292.02,-0.867235895,-1.364588259
2/10/89,292.02,292.54,-1.364588259,0.178069995
2/13/89,292.54,291.81,0.178069995,-0.249538525
2/14/89,291.81,294.24,-0.249538525,0.832733628
2/15/89,294.24,294.81,0.832733628,0.193719413
2/16/89,294.81,296.76,0.193719413,0.661442963
2/17/89,296.76,296.76,0.661442963,0
2/20/89,296.76,295.98,0,-0.262838658
