,SP500,logSP500
8/15/94,461.23,-0.000668022
8/16/94,465.01,0.003544745
8/17/94,465.17,0.000149406
8/18/94,463.17,-0.001871276
8/19/94,463.68,0.000477942
8/22/94,462.32,-0.001275682
8/23/94,464.51,0.002052386
8/24/94,469.03,0.004205554
8/25/94,468.08,-0.000880537
8/26/94,473.8,0.005274971
8/29/94,474.59,0.000723527
8/30/94,476.07,0.001352232
8/31/94,475.49,-0.000529427
9/1/94,473.17,-0.002124186
9/2/94,470.99,-0.002005515
9/5/94,470.99,0
9/6/94,471.86,0.000801477
9/7/94,470.96,-0.000829141
9/8/94,473.14,0.002005643
9/9/94,468.18,-0.004576808
9/12/94,466.21,-0.001831273
9/13/94,467.51,0.00120932
9/14/94,468.8,0.001196698
9/15/94,474.81,0.005532254
9/16/94,471.19,-0.003323792
9/19/94,470.85,-0.00031349
9/20/94,463.36,-0.006964035
9/21/94,461.46,-0.001784478
9/22/94,461.27,-0.000178852
9/23/94,459.67,-0.001509049
9/26/94,460.82,0.001085159
9/27/94,462.05,0.001157655
9/28/94,464.84,0.002614518
9/29/94,462.24,-0.002435968
9/30/94,462.69,0.000422589
10/3/94,461.74,-0.000892615
10/4/94,454.59,-0.006777621
10/5/94,453.52,-0.001023434
10/6/94,452.36,-0.001112249
10/7/94,455.1,0.00262264
10/10/94,459.04,0.003743695
10/11/94,465.79,0.00633963
10/12/94,465.47,-0.000298465
10/13/94,467.77,0.00214067
10/14/94,469.1,0.001233068
10/17/94,468.96,-0.000129632
10/18/94,467.66,-0.001205576
10/19/94,470.28,0.002426284
10/20/94,466.85,-0.003179146
10/21/94,464.89,-0.001827159
10/24/94,460.83,-0.003809461
10/25/94,461.53,0.000659192
10/26/94,462.62,0.001024468
10/27/94,465.85,0.003021696
10/28/94,473.77,0.007321457
10/31/94,472.35,-0.001303637
11/1/94,468.42,-0.00362849
11/2/94,466.5,-0.001783782
11/3/94,467.91,0.001310679
11/4/94,462.28,-0.005257222
11/7/94,463.07,0.000741542
11/8/94,465.65,0.002412961
11/9/94,465.4,-0.000233228
11/10/94,464.37,-0.000962224
11/11/94,462.35,-0.001893293
11/14/94,466.04,0.003452332
11/15/94,465.03,-0.000942223
11/16/94,465.6,0.000532001
11/17/94,463.56,-0.001907017
11/18/94,461.47,-0.001962481
11/21/94,458.3,-0.002993616
11/22/94,450.09,-0.007850493
11/23/94,449.93,-0.000154412
11/24/94,449.93,0
11/25/94,452.29,0.002272034
11/28/94,454.16,0.001791895
11/29/94,455.17,0.000964749
11/30/94,453.69,-0.001414423
12/1/94,448.92,-0.004590253
12/2/94,453.3,0.004216765
12/5/94,453.32,1.9161E-05
12/6/94,453.11,-0.000201233
12/7/94,451.23,-0.001805681
12/8/94,445.45,-0.005599003
12/9/94,446.96,0.001469695
12/12/94,449.47,0.002432052
12/13/94,450.15,0.000656545
12/14/94,454.97,0.004625506
12/15/94,455.34,0.000353042
12/16/94,458.8,0.003287606
12/19/94,457.91,-0.000843281
12/20/94,457.1,-0.000768907
12/21/94,459.61,0.002378248
12/22/94,459.67,5.66915E-05
12/23/94,459.83,0.000151141
12/26/94,459.83,0
12/27/94,462.47,0.002486264
12/28/94,460.86,-0.00151455
12/29/94,461.16,0.000282615
12/30/94,459.27,-0.001783553
1/2/95,459.27,0
1/3/95,459.11,-0.000151325
1/4/95,460.71,0.001510887
1/5/95,460.34,-0.000348926
1/6/95,460.68,0.000320645
1/9/95,460.83,0.000141386
1/10/95,461.68,0.000800317
1/11/95,461.66,-1.88141E-05
1/12/95,461.64,-1.88149E-05
1/13/95,465.97,0.004054525
1/16/95,469.38,0.003166624
1/17/95,470.05,0.000619476
1/18/95,469.72,-0.000305005
1/19/95,466.95,-0.002568672
1/20/95,464.78,-0.002022948
1/23/95,465.81,0.000961376
1/24/95,465.86,4.66146E-05
1/25/95,467.44,0.001470451
1/26/95,468.32,0.000816832
1/27/95,470.39,0.001915375
1/30/95,468.51,-0.001739216
1/31/95,470.42,0.001766913
2/1/95,470.4,-1.84645E-05
2/2/95,472.78,0.002191783
2/3/95,478.64,0.005349894
2/6/95,481.14,0.002262474
2/7/95,480.81,-0.000297972
2/8/95,481.19,0.000343102
2/9/95,480.19,-0.000903482
2/10/95,481.46,0.0011471
2/13/95,481.65,0.000171353
2/14/95,482.55,0.000810755
2/15/95,484.54,0.001787315
2/16/95,485.22,0.000609059
2/17/95,481.97,-0.002918687
2/20/95,481.97,0
2/21/95,482.74,0.000693279
2/22/95,485.07,0.00209113
2/23/95,486.91,0.001644278
2/24/95,488.11,0.001069011
2/27/95,483.81,-0.003842865
2/28/95,487.39,0.003201774
3/1/95,485.65,-0.001553221
3/2/95,485.13,-0.000465261
3/3/95,485.42,0.000259534
3/6/95,485.63,0.000187842
3/7/95,482.12,-0.00315036
3/8/95,483.14,0.000917847
3/9/95,483.16,1.79776E-05
3/10/95,489.57,0.005723825
3/13/95,490.05,0.000425596
3/14/95,492.89,0.002509614
3/15/95,491.88,-0.000890843
3/16/95,495.41,0.003105604
3/17/95,495.52,9.64193E-05
3/20/95,496.15,0.000551808
3/21/95,495.07,-0.000946386
3/22/95,495.67,0.000526024
3/23/95,495.95,0.00024526
3/24/95,500.97,0.004373825
3/27/95,503.2,0.001928913
3/28/95,503.9,0.000603726
3/29/95,503.12,-0.000672777
3/30/95,502.22,-0.000777578
3/31/95,500.71,-0.001307739
4/3/95,501.85,0.000987663
4/4/95,505.24,0.002923798
4/5/95,505.57,0.000283569
4/6/95,506.08,0.000437879
4/7/95,506.42,0.000291674
4/10/95,507.01,0.000505676
4/11/95,505.53,-0.001269592
4/12/95,507.17,0.001406623
4/13/95,509.23,0.001760425
4/14/95,509.23,0
4/17/95,506.13,-0.002651901
4/18/95,505.37,-0.000652623
4/19/95,504.92,-0.000386884
4/20/95,505.29,0.00031813
4/21/95,508.49,0.002741713
4/24/95,512.89,0.003741815
4/25/95,512.1,-0.000669456
4/26/95,512.66,0.000474657
4/27/95,513.55,0.0007533
4/28/95,514.71,0.000979872
5/1/95,514.26,-0.00037986
5/2/95,514.86,0.000506407
5/3/95,520.48,0.004714894
5/4/95,520.54,5.00618E-05
5/5/95,520.12,-0.000350554
5/8/95,523.96,0.00319458
5/9/95,523.56,-0.000331674
5/10/95,524.36,0.000663096
5/11/95,524.37,8.28229E-06
5/12/95,525.55,0.000976203
5/15/95,527.74,0.001805972
5/16/95,528.19,0.000370162
5/17/95,527.07,-0.000921877
5/18/95,519.58,-0.006215872
5/19/95,519.19,-0.000326107
5/22/95,523.65,0.003714789
5/23/95,528.59,0.004077835
5/24/95,528.61,1.64319E-05
5/25/95,528.59,-1.64319E-05
5/26/95,523.65,-0.004077835
5/29/95,523.65,0
5/30/95,523.58,-5.80591E-05
5/31/95,533.4,0.008069963
6/1/95,533.49,7.32719E-05
6/2/95,532.51,-0.000798515
6/5/95,535.6,0.002512801
6/6/95,535.55,-4.05447E-05
6/7/95,533.13,-0.001966902
6/8/95,532.35,-0.000635863
6/9/95,527.94,-0.00361269
6/12/95,530.88,0.002411796
6/13/95,536.05,0.004208936
6/14/95,536.47,0.00034014
6/15/95,537.12,0.000525883
6/16/95,539.83,0.002185692
6/19/95,545.22,0.004314762
6/20/95,544.98,-0.000191214
6/21/95,543.98,-0.000797632
6/22/95,551.07,0.005623836
6/23/95,549.71,-0.001073131
6/26/95,544.13,-0.004430967
6/27/95,542.43,-0.00135897
6/28/95,544.73,0.001837593
6/29/95,543.87,-0.00068619
6/30/95,544.75,0.000702135
7/3/95,547.09,0.001861538
7/4/95,547.09,0
7/5/95,547.26,0.00013493
7/6/95,553.99,0.005308219
7/7/95,556.37,0.001861779
7/10/95,557.19,0.000639609
7/11/95,554.78,-0.001882517
7/12/95,560.89,0.004756901
7/13/95,561,8.51641E-05
7/14/95,559.89,-0.00086015
7/17/95,562.72,0.00218964
7/18/95,558.46,-0.003300279
7/19/95,550.98,-0.005856237
7/20/95,553.54,0.002013175
7/21/95,553.62,6.27616E-05
7/24/95,556.63,0.002354838
7/25/95,561.1,0.003473659
7/26/95,561.61,0.000394564
7/27/95,565.22,0.002782689
7/28/95,562.93,-0.001763127
7/31/95,562.06,-0.000671715
8/1/95,559.64,-0.001873931
8/2/95,558.8,-0.00065235
8/3/95,558.75,-3.88613E-05
8/4/95,558.94,0.000147654
8/7/95,560.03,0.000846102
8/8/95,560.39,0.000279085
8/9/95,559.71,-0.000527311
8/10/95,557.45,-0.001757146
8/11/95,555.11,-0.001826869
8/14/95,559.74,0.003607292
8/15/95,558.57,-0.000908737
8/16/95,559.97,0.001087154
8/17/95,559.04,-0.000721877
8/18/95,559.21,0.000132046
8/21/95,558.11,-0.000855125
8/22/95,559.52,0.001095811
8/23/95,557.14,-0.001851275
8/24/95,557.46,0.000249371
8/25/95,560.1,0.002051862
8/28/95,559.05,-0.000814921
8/29/95,560,0.000737375
8/30/95,560.92,0.000712898
8/31/95,561.88,0.000742648
9/1/95,563.84,0.001512309
9/4/95,563.84,0
9/5/95,569.17,0.004086119
9/6/95,570.17,0.000762362
9/7/95,570.29,9.13935E-05
9/8/95,572.68,0.00181626
9/11/95,573.91,0.000931776
9/12/95,576.51,0.001963053
9/13/95,578.77,0.001699167
9/14/95,583.61,0.003616713
9/15/95,583.35,-0.000193523
9/18/95,582.77,-0.000432015
9/19/95,584.2,0.001064366
9/20/95,586.77,0.001906349
9/21/95,583,-0.002799347
9/22/95,581.73,-0.000947094
9/25/95,581.81,5.97204E-05
9/26/95,581.41,-0.000298684
9/27/95,581.04,-0.000276466
9/28/95,585.87,0.003595229
9/29/95,584.41,-0.001083621
10/2/95,581.72,-0.002003643
10/3/95,582.34,0.000462627
10/4/95,581.47,-0.000649309
10/5/95,582.63,0.00086553
10/6/95,582.49,-0.000104369
10/9/95,578.37,-0.003082716
10/10/95,577.52,-0.000638729
10/11/95,579.46,0.001456433
10/12/95,583.1,0.002719579
10/13/95,584.5,0.001041474
10/16/95,583.03,-0.001093613
10/17/95,586.78,0.002784401
10/18/95,587.44,0.000488212
10/19/95,590.65,0.002366693
10/20/95,587.46,-0.002351907
10/23/95,585.06,-0.001777894
10/24/95,586.54,0.001097228
10/25/95,582.47,-0.003024073
10/26/95,576.72,-0.00430855
10/27/95,579.7,0.002238288
10/30/95,583.25,0.002651447
10/31/95,581.5,-0.001305028
11/1/95,584.22,0.002026701
11/2/95,589.72,0.004069436
11/3/95,590.57,0.000625525
11/6/95,588.46,-0.001554434
11/7/95,586.32,-0.001582239
11/8/95,591.71,0.0039742
11/9/95,593.26,0.001136158
11/10/95,592.72,-0.000395486
11/13/95,592.3,-0.000307849
11/14/95,589.29,-0.002212661
11/15/95,593.96,0.003428127
11/16/95,597.34,0.002464399
11/17/95,600.07,0.001980318
11/20/95,596.85,-0.002336717
11/21/95,600.24,0.002459735
11/22/95,598.4,-0.001333349
11/23/95,598.4,0
11/24/95,599.97,0.00113795
11/27/95,601.32,0.000976114
11/28/95,606.45,0.003689352
11/29/95,607.64,0.000851355
11/30/95,605.37,-0.00162546
12/1/95,606.98,0.001153486
12/4/95,613.68,0.004767588
12/5/95,617.68,0.00282157
12/6/95,620.18,0.001754217
12/7/95,616.17,-0.002817207
12/8/95,617.48,0.000922346
12/11/95,619.52,0.001432436
12/12/95,618.78,-0.000519063
12/13/95,621.69,0.002037614
12/14/95,616.92,-0.003345032
12/15/95,616.34,-0.000408496
12/18/95,606.81,-0.006767625
12/19/95,611.93,0.003649016
12/20/95,605.94,-0.004272123
12/21/95,610.49,0.003248932
12/22/95,611.96,0.001044481
12/25/95,611.96,0
12/26/95,614.3,0.001657479
12/27/95,614.53,0.000162574
12/28/95,614.12,-0.000289848
12/29/95,615.93,0.001278116
1/1/96,615.93,0
1/2/96,620.73,0.003371378
1/3/96,621.32,0.000412598
1/4/96,617.7,-0.002537732
1/5/96,616.71,-0.000696611
1/8/96,618.46,0.001230626
1/9/96,609.45,-0.006373535
1/10/96,598.48,-0.00788844
1/11/96,602.69,0.003044344
1/12/96,601.81,-0.000634586
1/15/96,599.82,-0.001438457
1/16/96,608.44,0.006196815
1/17/96,606.37,-0.001480051
1/18/96,608.24,0.001337271
1/19/96,611.83,0.002555791
1/22/96,613.4,0.001113004
1/23/96,612.79,-0.000432102
1/24/96,619.96,0.005052
1/25/96,617.03,-0.00205739
1/26/96,621.62,0.003218699
1/29/96,624.22,0.0018127
1/30/96,630.15,0.004106261
1/31/96,636.02,0.004026832
2/1/96,638.46,0.001662921
2/2/96,635.84,-0.001785848
2/5/96,641.43,0.003801423
2/6/96,646.33,0.003305046
2/7/96,649.93,0.002412269
2/8/96,656.07,0.004083595
2/9/96,656.37,0.000198544
2/12/96,661.45,0.003348298
2/13/96,660.51,-0.000617624
2/14/96,655.58,-0.003253701
2/15/96,651.32,-0.002831282
2/16/96,647.98,-0.002232813
2/19/96,647.98,0
2/20/96,640.65,-0.004940771
2/21/96,648.1,0.005021191
2/22/96,658.86,0.00715112
2/23/96,659.08,0.000144991
2/26/96,650.46,-0.005717538
2/27/96,647.24,-0.002155246
2/28/96,644.75,-0.001673998
2/29/96,640.43,-0.002919683
3/1/96,644.37,0.002663645
3/4/96,650.81,0.004318905
3/5/96,655.79,0.003310572
3/6/96,652,-0.002517194
3/7/96,653.65,0.00109767
3/8/96,633.5,-0.013598646
3/11/96,640.02,0.004446926
3/12/96,637.09,-0.001992757
3/13/96,638.55,0.000994121
3/14/96,640.87,0.001575033
3/15/96,641.43,0.000379326
3/18/96,652.65,0.007531074
3/19/96,651.69,-0.000639285
3/20/96,649.98,-0.001141063
3/21/96,649.19,-0.000528172
3/22/96,650.62,0.000955588
3/25/96,650.04,-0.000387328
3/26/96,652.97,0.001953147
3/27/96,648.91,-0.002708762
3/28/96,648.94,2.00776E-05
3/29/96,645.5,-0.002308298
4/1/96,653.73,0.005502169
4/2/96,655.26,0.001015242
4/3/96,655.88,0.000410731
4/4/96,655.86,-1.32433E-05
4/5/96,655.86,0
4/8/96,644.24,-0.007763459
4/9/96,642.19,-0.001384148
4/10/96,633.5,-0.005916919
4/11/96,631.18,-0.00159339
4/12/96,636.71,0.003788442
4/15/96,642.49,0.003924702
4/16/96,645,0.001693342
4/17/96,641.61,-0.00228859
4/18/96,643.61,0.001351659
4/19/96,645.07,0.000984062
4/22/96,647.89,0.001894432
4/23/96,651.58,0.002466469
4/24/96,650.17,-0.000940819
4/25/96,652.87,0.001799786
4/26/96,653.46,0.000392296
4/29/96,654.16,0.000464976
4/30/96,654.17,6.63891E-06
5/1/96,654.58,0.000272108
5/2/96,643.38,-0.007495175
5/3/96,641.63,-0.001182895
5/6/96,640.81,-0.000555381
5/7/96,638.26,-0.001731653
5/8/96,644.77,0.004407194
5/9/96,645.44,0.000451054
5/10/96,652.09,0.004451664
5/13/96,661.51,0.006228874
5/14/96,665.6,0.0026769
5/15/96,665.42,-0.000117463
5/16/96,664.85,-0.000372177
5/17/96,668.91,0.002644015
5/20/96,673.15,0.002744162
5/21/96,672.76,-0.000251688
5/22/96,678.42,0.003638481
5/23/96,676,-0.001551947
5/24/96,678.51,0.001609557
5/27/96,678.51,0
5/28/96,672.23,-0.004038363
5/29/96,667.93,-0.00278694
5/30/96,671.7,0.002444398
5/31/96,669.12,-0.001671337
6/3/96,667.68,-0.000935644
6/4/96,672.56,0.003162667
6/5/96,678.44,0.003780411
6/6/96,673.03,-0.003477022
6/7/96,673.31,0.000180642
6/10/96,672.16,-0.0007424
6/11/96,670.97,-0.000769561
6/12/96,669.04,-0.001251019
6/13/96,667.92,-0.000727636
6/14/96,665.85,-0.001348044
6/17/96,665.16,-0.000450279
6/18/96,662.06,-0.002028775
6/19/96,661.96,-6.56024E-05
6/20/96,662.1,9.18406E-05
6/21/96,666.84,0.003098055
6/24/96,668.85,0.001307089
6/25/96,668.48,-0.000240313
6/26/96,664.39,-0.002665331
6/27/96,668.55,0.002710806
6/28/96,670.63,0.001349084
7/1/96,675.88,0.003386618
7/2/96,673.61,-0.00146107
7/3/96,672.4,-0.000780821
7/4/96,672.4,0
7/5/96,657.44,-0.009771581
7/8/96,652.54,-0.003248985
7/9/96,654.75,0.001468368
7/10/96,656.06,0.000868053
7/11/96,645.67,-0.006932952
7/12/96,646.19,0.000349625
7/15/96,629.8,-0.011157577
7/16/96,628.37,-0.000987214
7/17/96,634.07,0.003921763
7/18/96,643.56,0.006451837
7/19/96,638.73,-0.003271728
7/22/96,633.77,-0.003385637
7/23/96,626.87,-0.004754191
7/24/96,626.65,-0.000152442
7/25/96,631.17,0.003121304
7/26/96,635.9,0.003242477
7/29/96,630.91,-0.003421414
7/30/96,635.26,0.002984099
7/31/96,639.95,0.003194533
8/1/96,650.02,0.006780676
8/2/96,662.49,0.008252608
8/5/96,660.23,-0.001484073
8/6/96,662.38,0.001411957
8/7/96,664.16,0.001165505
8/8/96,662.59,-0.001027839
8/9/96,662.1,-0.000321289
8/12/96,665.77,0.002400634
8/13/96,660.2,-0.003648702
8/14/96,662.05,0.00121527
8/15/96,662.28,0.00015085
8/16/96,665.21,0.001917129
8/19/96,666.58,0.00089351
8/20/96,665.69,-0.000580246
8/21/96,665.07,-0.000404675
8/22/96,670.68,0.003647998
8/23/96,667.03,-0.002369989
8/26/96,663.88,-0.002055782
8/27/96,666.4,0.001645403
8/28/96,664.81,-0.001037445
8/29/96,657.4,-0.004867844
8/30/96,651.99,-0.003588765
9/2/96,651.99,0
9/3/96,654.72,0.001814673
9/4/96,655.61,0.000589962
9/5/96,649.44,-0.004106535
9/6/96,655.68,0.004152903
9/9/96,663.76,0.00531914
9/10/96,663.81,3.27135E-05
9/11/96,667.28,0.002264318
9/12/96,671.15,0.002511486
9/13/96,680.54,0.006034062
9/16/96,683.98,0.002189746
9/17/96,682.94,-0.000660853
9/18/96,681.47,-0.000935808
9/19/96,683,0.000973962
9/20/96,687.03,0.002554998
9/23/96,686.48,-0.000347813
9/24/96,685.61,-0.000550746
9/25/96,685.83,0.000139335
9/26/96,685.86,1.89968E-05
9/27/96,686.19,0.00020891
9/30/96,687.31,0.000708278
10/1/96,689.08,0.001116982
10/2/96,694.01,0.003096083
10/3/96,692.78,-0.000770387
10/4/96,701.46,0.005407569
10/7/96,703.34,0.001162406
10/8/96,700.64,-0.001670389
10/9/96,696.74,-0.002424184
10/10/96,694.61,-0.001329713
10/11/96,700.66,0.003766293
10/14/96,703.54,0.00178147
10/15/96,702.57,-0.000599193
10/16/96,704.41,0.001135911
10/17/96,706.99,0.001587758
10/18/96,710.82,0.002346368
10/21/96,709.85,-0.000593052
10/22/96,706.57,-0.002011393
10/23/96,707.27,0.000430043
10/24/96,702.29,-0.003068753
10/25/96,700.92,-0.000848032
10/28/96,697.26,-0.002273701
10/29/96,701.5,0.002632924
10/30/96,700.9,-0.000371615
10/31/96,705.27,0.002699351
11/1/96,703.77,-0.000924661
11/4/96,706.73,0.001822777
11/5/96,714.14,0.004529832
11/6/96,724.59,0.006308977
11/7/96,727.65,0.001830198
11/8/96,730.82,0.00188789
11/11/96,731.87,0.000623521
11/12/96,729.56,-0.001372931
11/13/96,731.13,0.00093359
11/14/96,735.88,0.002812395
11/15/96,737.62,0.001025684
11/18/96,737.02,-0.000353411
11/19/96,742.16,0.00301827
11/20/96,743.95,0.001046205
11/21/96,742.75,-0.000701088
11/22/96,748.73,0.003482574
11/25/96,757.03,0.004787856
11/26/96,755.96,-0.000614274
11/27/96,755,-0.000551865
11/28/96,755,0
11/29/96,757.02,0.001160402
12/2/96,756.56,-0.000263977
12/3/96,748.28,-0.004779238
12/4/96,745.1,-0.001849574
12/5/96,744.38,-0.000419867
12/6/96,739.6,-0.002797794
12/9/96,749.81,0.005954326
12/10/96,747.54,-0.001316792
12/11/96,740.73,-0.003974502
12/12/96,729.33,-0.006735856
12/13/96,728.64,-0.000411069
12/16/96,720.98,-0.004589791
12/17/96,726.04,0.003037331
12/18/96,731.54,0.00327753
12/19/96,745.76,0.008361008
12/20/96,748.87,0.001807347
12/23/96,746.92,-0.001132344
12/24/96,751.03,0.002383197
12/25/96,751.03,0
12/26/96,755.82,0.002761094
12/27/96,756.79,0.000557005
12/30/96,753.85,-0.001690446
12/31/96,740.74,-0.007619142
1/1/97,740.74,0
1/2/97,737.01,-0.002192417
1/3/97,748.03,0.006445635
1/6/97,747.65,-0.000220678
1/7/97,753.23,0.003229271
1/8/97,748.41,-0.002788027
1/9/97,754.85,0.003721078
1/10/97,759.5,0.002667119
1/13/97,759.51,5.71813E-06
1/14/97,768.86,0.005313771
1/15/97,767.2,-0.000938673
1/16/97,769.75,0.001441103
1/17/97,776.17,0.003607155
1/20/97,776.7,0.000296452
1/21/97,782.72,0.003353126
1/22/97,786.23,0.00194318
1/23/97,777.56,-0.0048157
1/24/97,770.52,-0.003949995
1/27/97,765.02,-0.003111127
1/28/97,765.02,0
1/29/97,772.5,0.004225699
1/30/97,784.17,0.006511735
1/31/97,786.16,0.00110072
2/3/97,786.73,0.000314768
2/4/97,789.26,0.001394382
2/5/97,778.28,-0.006084223
2/6/97,780.15,0.001042243
2/7/97,789.56,0.005207026
2/10/97,785.43,-0.002277653
2/11/97,789.59,0.002294154
2/12/97,802.77,0.007189495
2/13/97,811.82,0.004868612
2/14/97,808.48,-0.001790465
2/17/97,808.48,0
2/18/97,816.29,0.004175195
2/19/97,812.49,-0.002026452
2/20/97,802.8,-0.005210661
2/21/97,801.77,-0.000557562
2/24/97,810.28,0.004585317
2/25/97,812.1,0.000974391
2/26/97,805.68,-0.003446928
2/27/97,795.07,-0.005757216
2/28/97,790.82,-0.002327723
3/3/97,795.31,0.002458799
3/4/97,790.95,-0.002387413
3/5/97,801.99,0.006019923
3/6/97,798.56,-0.001861401
3/7/97,804.97,0.003472143
3/10/97,813.65,0.004657934
3/11/97,811.34,-0.001234741
3/12/97,804.26,-0.003806418
3/13/97,789.56,-0.008011331
3/14/97,793.17,0.001981141
3/17/97,795.71,0.001388536
3/18/97,789.66,-0.003314677
3/19/97,785.77,-0.002144696
3/20/97,782.65,-0.001727854
3/21/97,784.1,0.000803864
3/24/97,790.89,0.003744631
3/25/97,789.07,-0.001000552
3/26/97,790.5,0.000786342
3/27/97,773.88,-0.009228251
3/28/97,773.88,0
3/31/97,757.12,-0.009508904
4/1/97,759.64,0.001443106
4/2/97,750.11,-0.00548287
4/3/97,750.32,0.000121568
4/4/97,757.9,0.004365384
4/7/97,762.13,0.00241715
4/8/97,766.12,0.002267743
4/9/97,760.6,-0.003140479
4/10/97,758.34,-0.001292357
4/11/97,737.65,-0.012013617
4/14/97,743.73,0.003564953
4/15/97,754.72,0.006370559
4/16/97,763.53,0.005040247
4/17/97,761.77,-0.00100224
4/18/97,766.34,0.002597629
4/21/97,760.37,-0.003396521
4/22/97,774.61,0.008058126
4/23/97,773.64,-0.000544183
4/24/97,771.18,-0.001383158
4/25/97,765.37,-0.003284323
4/28/97,772.96,0.004285585
4/29/97,794.05,0.01169083
4/30/97,801.34,0.003968972
5/1/97,798.53,-0.001525585
5/2/97,812.97,0.007783283
5/5/97,830.24,0.009129134
5/6/97,827.76,-0.001299217
5/7/97,815.62,-0.006416569
5/8/97,820.26,0.002463667
5/9/97,824.78,0.002386588
5/12/97,837.66,0.006729656
5/13/97,833.13,-0.002355004
5/14/97,836.04,0.001514283
5/15/97,841.88,0.003023136
5/16/97,829.75,-0.006302931
5/19/97,833.27,0.001838485
5/20/97,841.66,0.004350941
5/21/97,839.35,-0.001193593
5/22/97,835.66,-0.00191348
5/23/97,847.03,0.005869178
5/26/97,847.03,0
5/27/97,849.71,0.001371937
5/28/97,847.21,-0.001279656
5/29/97,844.08,-0.001607463
5/30/97,848.28,0.002155618
6/2/97,846.36,-0.000984098
6/3/97,845.48,-0.000451791
6/4/97,840.11,-0.002767184
6/5/97,843.43,0.00171289
6/6/97,858.01,0.007443305
6/9/97,862.91,0.002473152
6/10/97,865.27,0.001186145
6/11/97,869.57,0.002152902
6/12/97,883.48,0.006892174
6/13/97,893.27,0.004786026
6/16/97,893.9,0.000306189
6/17/97,894.42,0.000252565
6/18/97,889.06,-0.002610431
6/19/97,897.99,0.004340429
6/20/97,898.7,0.000343241
6/23/97,878.62,-0.009813657
6/24/97,896.34,0.008671693
6/25/97,888.99,-0.003575902
6/26/97,883.68,-0.00260185
6/27/97,887.3,0.001775456
6/30/97,885.14,-0.001058514
7/1/97,891.03,0.002880359
7/2/97,904.03,0.006290516
7/3/97,916.92,0.006148603
7/4/97,916.92,0
7/7/97,912.2,-0.002241378
7/8/97,918.75,0.003107284
7/9/97,907.54,-0.005331576
7/10/97,913.78,0.002975873
7/11/97,916.68,0.001376108
7/14/97,918.38,0.000804661
7/15/97,925.76,0.003475995
7/16/97,936.59,0.005051105
7/17/97,931.61,-0.002315375
7/18/97,915.3,-0.007670679
